source,model,scenario_id,domain,bucket,condition,seed,trajectory_success,action_trajectory_success,pre_gap_success,post_gap_success,belief_reporting_success,state_belief_success,response_style_success,failure_tags,model_calls,prompt_tokens,completion_tokens,total_tokens,cost,latency_s,error
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,bank_5to8_v1_s04,banking,5-8,prosody_low,0,False,False,False,False,True,False,False,PREMATURE_CLOSE;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,21190,331,21521,0.0210942,134.833,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,bank_5to8_v1_s04,banking,5-8,prosody_low,1,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,21283,337,21620,0.0212036,117.625,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,bank_5to8_v1_s04,banking,5-8,transcript_only,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,4050,332,4382,0.002045,55.084,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,bank_5to8_v1_s04,banking,5-8,transcript_only,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,4238,350,4588,0.0021464,60.269,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,clue_removed,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,14,21513,316,21829,0.0214875,92.956,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,clue_removed,1,False,False,True,False,True,True,,STATE_SYNC_FAILURE,14,20874,311,21185,0.020836,113.163,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,full_audio,0,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,20905,331,21236,0.0209135,128.467,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,full_audio,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,14,22358,362,22720,0.0224475,118.88,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,gap_no_state_change,0,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,22295,356,22651,0.0223674,127.925,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,gap_no_state_change,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,20467,324,20791,0.020458,94.08,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,neutral_audio,0,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,23614,359,23973,0.023696,249.143,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,neutral_audio,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,14,23123,369,23492,0.02323,200.231,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,prosody_high,0,False,False,False,False,True,False,False,ACTION_SELECTION_FAILURE;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,22236,385,22621,0.0223291,254.965,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,prosody_high,1,True,True,True,True,True,True,True,,14,22311,334,22645,0.0222801,210.229,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,prosody_low,0,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,21201,319,21520,0.0211326,189.322,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,22745,349,23094,0.0227516,178.284,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,transcript_only,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,4104,382,4486,0.0021862,70.767,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v0_s04,scheduling,12-20,transcript_only,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,4424,392,4816,0.0023072,66.137,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,clue_removed,0,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,21727,363,22090,0.021819,91.208,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,clue_removed,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,14,20744,340,21084,0.0207785,111.698,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,full_audio,0,False,False,False,True,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR,14,20978,366,21344,0.021074,120.741,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,full_audio,1,False,False,True,False,True,True,,EARLY_CLUE_LOSS,14,20414,303,20717,0.020356,106.085,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,gap_no_state_change,0,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,21332,344,21676,0.0213744,123.801,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,gap_no_state_change,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,21774,338,22112,0.0218035,99.652,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,neutral_audio,0,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,19597,296,19893,0.0195215,106.303,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,neutral_audio,1,False,False,True,False,True,True,,EARLY_CLUE_LOSS,14,21458,326,21784,0.0214575,257.188,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,prosody_high,0,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,20103,322,20425,0.0200421,241.983,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,prosody_high,1,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,20232,318,20550,0.0201611,186.487,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,prosody_low,0,False,False,False,False,True,False,True,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,19777,310,20087,0.0196861,191.502,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,prosody_low,1,False,False,True,True,True,True,False,PROSODY_GROUNDING_FAILURE,14,20269,310,20579,0.0201781,177.718,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,transcript_only,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,4608,432,5040,0.0024624,71.896,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_12to20_v1_s04,scheduling,12-20,transcript_only,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,3965,329,4294,0.002012,62.689,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,clue_removed,0,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,20807,339,21146,0.020839,94.207,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,clue_removed,1,True,True,True,True,True,True,,,14,20570,319,20889,0.020552,114.819,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,full_audio,0,True,True,True,True,True,True,,,14,20942,318,21260,0.0209215,116.222,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,full_audio,1,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,18964,295,19259,0.018886,117.456,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,gap_no_state_change,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,21741,369,22110,0.0218459,130.238,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,gap_no_state_change,1,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,14,20023,344,20367,0.0200661,93.382,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,neutral_audio,0,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,20911,323,21234,0.0209009,262.43,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,neutral_audio,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,14,21484,358,21842,0.0215635,194.396,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,prosody_high,0,False,False,False,False,True,False,False,ACTION_SELECTION_FAILURE;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,19505,315,19820,0.0194266,250.902,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,prosody_high,1,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,20857,339,21196,0.0208386,205.129,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,prosody_low,0,False,True,True,True,True,False,True,STATE_BELIEF_ERROR,14,22044,363,22407,0.0220856,201.174,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,prosody_low,1,False,False,True,False,True,False,False,EARLY_CLUE_LOSS;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,23888,414,24302,0.0240571,177.349,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,transcript_only,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,3839,335,4174,0.0019892,71.552,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v0_s04,scheduling,1-2,transcript_only,1,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,3863,332,4195,0.0019889,65.387,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,clue_removed,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,23609,360,23969,0.0236935,99.657,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,clue_removed,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,20682,342,21024,0.0207215,110.641,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,full_audio,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;PREMATURE_CLOSE;STATE_BELIEF_ERROR,14,23712,390,24102,0.0238715,130.591,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,full_audio,1,False,False,False,False,True,False,,ACTION_SELECTION_FAILURE;EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,14,21516,340,21856,0.021547,98.677,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,gap_no_state_change,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,19706,316,20022,0.019677,253.458,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,gap_no_state_change,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,21387,349,21736,0.021444,194.495,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,neutral_audio,0,True,True,True,True,True,True,,,14,20633,326,20959,0.0206325,203.815,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,neutral_audio,1,False,False,False,True,True,False,,ACTION_SELECTION_FAILURE;STATE_BELIEF_ERROR,14,19795,311,20106,0.0197535,189.238,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,prosody_high,0,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,20897,355,21252,0.0209186,252.962,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,prosody_high,1,False,False,False,False,True,False,False,ACTION_SELECTION_FAILURE;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,20815,345,21160,0.0208095,197.779,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,prosody_low,0,False,False,True,True,True,False,False,PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR,14,19523,309,19832,0.0194296,197.193,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,prosody_low,1,False,False,False,False,True,False,False,ACTION_SELECTION_FAILURE;PROSODY_GROUNDING_FAILURE;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,14,23346,394,23740,0.0234637,178.416,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,transcript_only,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,3998,349,4347,0.0020719,63.834,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_1to2_v1_s04,scheduling,1-2,transcript_only,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,4006,363,4369,0.0021093,72.433,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_5to8_v0_s04,scheduling,5-8,clue_removed,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,14,25172,431,25603,0.025434,101.105,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_5to8_v0_s04,scheduling,5-8,clue_removed,1,False,False,True,False,True,True,,EARLY_CLUE_LOSS,14,21043,322,21365,0.0210325,103.821,
C:\Users\shlee\OneDrive\Documents\GitHub\DUAL-AudioBench\paper_results\v04\reports\headline_and_controls\google_gemini-2.5-flash.jsonl,google/gemini-2.5-flash,clinic_5to8_v0_s04,scheduling,5-8,full_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,14,22884,386,23270,0.0230335,133.242,
